entity,code,year,working_hours,productivity per hour,population,continent,health,income,income_p_hour,health_share,food_share
Japan,JPN,2011,1775.3,42.942596,128.007256,Asia,5106.8984375,38054.3422029345,21.43544313802428,0.13420015015017628,
Japan,JPN,2012,1786.8,42.834938,127.853688,Asia,5235.41601563,38500.5841855472,21.54722643023685,0.1359827682197958,
Japan,JPN,2013,1766.5,43.479416,127.67892,Asia,4357.68115234,32389.6268303067,18.33548079836213,0.1345394059391433,
Japan,JPN,2014,1762.1,42.72143,127.476728,Asia,4121.52978516,30542.9776938773,17.333282840858807,0.1349419767276394,
Japan,JPN,2015,1756.9,43.800053,127.250936,Asia,3754.91699219,28006.3068674064,15.94075181706779,0.1340739787636889,
Japan,JPN,2016,1747.1,42.68171,126.993856,Asia,4199.71337891,31470.2529175311,18.012851535419323,0.1334502582459536,
Japan,JPN,2017,1743.7,42.422935,126.662464,Asia,4148.37451172,31134.5419431364,17.855446431803863,0.13324026154926322,
Japan,JPN,2018,1729.0,41.73783,126.255872,Asia,4287.99609375,31788.5160901558,18.385492244161828,0.13489135767107724,
Japan,JPN,2019,1691.0852,42.56412,125.79168,Asia,4378.77490234,32283.7707170925,19.090564282090874,0.13563393634256227,16.690418
Japan,JPN,2019,1691.0852,42.56412,125.79168,Asia,4378.77490234,32283.7707170925,19.090564282090874,0.13563393634256227,
Latvia,LVA,2000,1975.7949,15.379379,2.392536,Europe,181.57072449,2394.04288065909,1.2116859298802167,0.07584272026072182,
Latvia,LVA,2001,1987.1439,16.111881,2.359255,Europe,205.02047729,2656.41402090795,1.336800027873145,0.07717941393033491,
Latvia,LVA,2002,1937.8738,16.826601,2.32615,Europe,237.29516602,3108.96231195239,1.6043161902247658,0.07632616359089332,
Latvia,LVA,2003,1927.734,17.188547,2.294342,Europe,280.50878906,3880.13304217233,2.0127948369289177,0.07229360076348167,
Latvia,LVA,2004,1878.3942,18.271309,2.263453,Europe,393.29806519,4790.851243758,2.550503639628998,0.08209356650395438,
Latvia,LVA,2005,1905.5121,20.249609,2.233165,Europe,440.80975342,5847.9349088874,3.068957110735429,0.07537870381390178,
Latvia,LVA,2006,1906.8286,20.295149,2.203917,Europe,552.30157471,7276.71282395309,3.8161336703010904,0.07589987238358005,
Latvia,LVA,2007,1878.2091,21.64383,2.176059,Europe,775.19152832,10669.3749667812,5.680610836557655,0.07265575825514962,
Latvia,LVA,2008,2002.2491,21.668264,2.150411,Europe,913.52148438,12648.5630682463,6.317177552106928,0.07222334105866604,
Latvia,LVA,2009,1952.2241,22.450373,2.126268,Europe,744.66162109,10284.5689006235,5.268129258635574,0.07240572048137624,
Latvia,LVA,2010,1935.1354,24.840263,2.101537,Europe,689.07720947,8646.37710830057,4.468099290778604,0.07969548411304915,
Latvia,LVA,2011,1951.8978,26.467049,2.076974,Europe,764.59173584,9962.77989268372,5.1041503774858095,0.07674481862250981,
Latvia,LVA,2012,1934.2838,27.315512,2.053635,Europe,745.51745605,10297.666032066,5.32376171069933,0.0723967405554352,
Latvia,LVA,2013,1927.7461,26.652649,2.031491,Europe,807.13000488,11293.1521001313,5.858215508842839,0.07147074596388514,
Latvia,LVA,2014,1938.4757,27.709826,2.01104,Europe,856.76654053,11936.7588595393,6.157806806419756,0.07177547528702166,
Latvia,LVA,2015,1901.7413,28.915426,1.991951,Europe,775.86431885,10454.8516617486,5.497515178194111,0.07421093516693997,
Latvia,LVA,2016,1902.4856,29.639683,1.973477,Europe,874.79772949,11023.2190602323,5.794114320882271,0.0793595522968374,
Latvia,LVA,2017,1886.51,31.568642,1.954861,Europe,932.50158691,12167.3661329662,6.449669566006118,0.07663956000990921,
Latvia,LVA,2018,1899.5946,32.110943,1.935632,Europe,1101.49255371,13751.5691915975,7.2392126149429465,0.08009940817394391,
Latvia,LVA,2019,1864.9758,33.538006,1.916552,Europe,1183.1151123,13837.831744773,7.419845203767792,0.08549859068397049,19.304571
Latvia,LVA,2019,1864.9758,33.538006,1.916552,Europe,1183.1151123,13837.831744773,7.419845203767792,0.08549859068397049,
Lithuania,LTU,2000,1846.2274,16.39442,3.599639,Europe,217.1761322,2714.04964885985,1.470051657157645,0.08001921862086565,
Lithuania,LTU,2001,1831.2194,18.375858,3.560145,Europe,218.81802368,2951.42623643032,1.6117272656844506,0.07413975690093993,
Lithuania,LTU,2002,1802.1711,18.405815,3.515799,Europe,254.36688232,3519.70926706041,1.9530383475023043,0.07226928789275884,
Lithuania,LTU,2003,1785.8864,20.024971,3.469683,Europe,338.86306763,4627.56737922419,2.591187983302963,0.07322704130713496,
Lithuania,LTU,2004,1878.5562,19.407793,3.422593,Europe,366.95968628,5670.2705741579,3.018419451149718,0.06471643310151874,
Lithuania,LTU,2005,1878.9719,21.624893,3.373536,Europe,438.93267822,6739.68215545756,3.5868988543455917,0.06512661399982603,
Lithuania,LTU,2006,1874.2102,23.029945,3.322937,Europe,536.05737305,7914.20036424818,4.222685568698847,0.06773361153093872,
Lithuania,LTU,2007,1903.7567,24.129486,3.272416,Europe,704.29315186,10359.4260498631,5.441570369713262,0.06798573091501602,
Lithuania,LTU,2008,1933.5715,25.523405,3.224384,Europe,936.50933838,12654.5266429362,6.544638583541493,0.07400587669573265,
Lithuania,LTU,2009,1862.9437,24.81404,3.180482,Europe,864.73638916,10330.1190945442,5.545051680597862,0.0837102052014779,
Lithuania,LTU,2010,1921.4894,27.068996,3.139021,Europe,805.2244873,10178.3649192088,5.297122596257258,0.07911137925310237,
Lithuania,LTU,2011,1896.0465,30.08933,3.0998,Europe,925.47161865,12036.5804236327,6.3482517035487795,0.07688825115420016,
Lithuania,LTU,2012,1893.8208,31.269558,3.06334,Europe,896.93707275,12013.3953740293,6.343469970352686,0.07466141293318367,
Lithuania,LTU,2013,1877.0928,31.211437,3.028191,Europe,958.92718506,13291.9522450209,7.081137514895855,0.07214344194015664,
Lithuania,LTU,2014,1868.4878,31.880714,2.994928,Europe,1021.23297119,14168.3978668269,7.582815294179014,0.07207822513094851,
Lithuania,LTU,2015,1894.8954,31.018784,2.963764,Europe,920.19976807,11842.9327409943,6.249913710801293,0.07770032881169116,
Lithuania,LTU,2016,1918.818,30.58074,2.933676,Europe,988.5279541,12474.1454273616,6.500952892541971,0.07924614634776492,
Lithuania,LTU,2017,1876.4305,32.991947,2.904452,Europe,1083.30334473,14132.8829939697,7.531791342109234,0.07665126394892181,
Lithuania,LTU,2018,1884.4995,33.26906,2.876128,Europe,1249.03100586,16199.3951393794,8.59612599492831,0.07710355819543584,
Lithuania,LTU,2019,1886.0845,34.452484,2.849083,Europe,1369.97949219,16457.0957345645,8.7255346908182,0.08324552000464214,20.98476
Lithuania,LTU,2019,1886.0845,34.452484,2.849083,Europe,1369.97949219,16457.0957345645,8.7255346908182,0.08324552000464214,
Luxembourg,LUX,2000,1602.2155,68.86972,0.435634,Europe,2901.19995117,37783.6626711242,23.582135281505014,0.07678450806695387,
Luxembourg,LUX,2001,1585.72,62.06307,0.441254,Europe,3109.20141602,37797.4519676338,23.83614507456159,0.08225955068829584,
Luxembourg,LUX,2002,1580.6825,59.05566,0.44592,Europe,3600.86743164,39425.7444672709,24.942228731747775,0.09133289631675169,
Luxembourg,LUX,2003,1578.9333,56.653072,0.451351,Europe,4607.40283203,46904.2557207792,29.70629330623352,0.09822995293770029,
Luxembourg,LUX,2004,1577.8783,51.67782,0.457798,Europe,5610.35351563,61572.5383844338,39.022362107669395,0.09111778826790026,
Luxembourg,LUX,2005,1549.8424,64.665146,0.464868,Europe,5818.14599609,66045.1552194469,42.61411045371252,0.08809345631421661,
Luxembourg,LUX,2006,1552.2755,61.935383,0.472402,Europe,6070.73583984,64252.3925829074,41.392389806389005,0.09448264252582797,
Luxembourg,LUX,2007,1566.2959,62.911896,0.479877,Europe,6671.26513672,81562.14558327,52.07326762667897,0.08179364445371343,
Luxembourg,LUX,2008,1566.969,59.389694,0.488643,Europe,7578.74951172,82579.1775835058,52.699943383376315,0.0917755508530732,
Luxembourg,LUX,2009,1516.4703,56.49086,0.497876,Europe,7670.59375,57334.1841328838,37.80765382143244,0.13378744052975128,
Luxembourg,LUX,2010,1516.4979,63.204834,0.507075,Europe,7459.83544922,63207.6945814129,41.6800409558186,0.11802100200967729,
Luxembourg,LUX,2011,1515.0692,61.924755,0.518207,Europe,7174.73925781,68844.4016541267,45.43977374375158,0.10421674218124209,
Luxembourg,LUX,2012,1508.0867,64.0331,0.530596,Europe,6029.47509766,73525.2286013216,48.75397986158329,0.08200552670640211,
Luxembourg,LUX,2013,1502.6809,61.830307,0.543068,Europe,6356.64453125,72403.40850548,48.18282344939634,0.08779482433853766,
Luxembourg,LUX,2014,1506.1573,71.58993,0.556075,Europe,6547.03466797,75837.9784838629,50.35196422303493,0.0863292350199327,
Luxembourg,LUX,2015,1513.6758,76.55745,0.569415,Europe,5421.93212891,55729.1041568576,36.8170675364286,0.0972908538714204,
Luxembourg,LUX,2016,1512.3856,80.007385,0.583355,Europe,5475.13964844,58461.7998856095,38.65535342680431,0.09365328572081336,
Luxembourg,LUX,2017,1505.6897,83.16536,0.59629,Europe,5713.11865234,66052.6380531479,43.86869223661947,0.0864934213186619,
Luxembourg,LUX,2018,1505.7133,79.94896,0.60792,Europe,6227.08398438,69498.2737643053,46.15637901604861,0.08960055620227887,
Luxembourg,LUX,2019,1505.5586,80.32644,0.619981,Europe,6221.73876953,62146.077047776,41.27775368409838,0.10011474682057434,
Malaysia,MYS,2000,2247.2915,14.736472,22.945152,Asia,111.94893646,2596.95238524617,1.1555921362431931,0.043107812486669124,
Malaysia,MYS,2001,2247.7478,14.409602,23.542522,Asia,114.83911896,2583.98012128405,1.149586319819354,0.044442725396406424,
Malaysia,MYS,2002,2274.4314,14.822029,24.142448,Asia,121.4125824,2829.20013431173,1.2439153514639878,0.04291410173764059,
Malaysia,MYS,2003,2265.1,15.311852,24.73942,Asia,141.86820984,2994.78608875468,1.322142990929619,0.04737173395212109,
Malaysia,MYS,2004,2261.0774,16.641,25.33325,Asia,153.39851379,3398.33935442526,1.5029734738073361,0.045139257087508655,
Malaysia,MYS,2005,2308.5122,18.53259,25.92354,Asia,161.62957764,3816.48531641661,1.6532229357144441,0.042350373246492115,
Malaysia,MYS,2006,2289.9543,18.568468,26.509416,Asia,199.85577393,4307.26222222767,1.8809380703482466,0.04639972298381145,
Malaysia,MYS,2007,2266.0903,20.199362,27.092604,Asia,229.75820923,5150.8033110233,2.272991200316819,0.04460628670061843,
Malaysia,MYS,2008,2239.4177,22.691992,27.664304,Asia,262.77999878,5912.47846320835,2.6401856443343954,0.044444981984324214,
Malaysia,MYS,2009,2244.5303,20.84442,28.217208,Asia,244.83892822,5234.84066789605,2.332265538093226,0.04677103731571718,
Malaysia,MYS,2010,2227.7622,20.954391,28.717728,Asia,285.02639771,6393.20435817819,2.8697876093679073,0.04458271341590921,
Malaysia,MYS,2011,2225.7998,22.940886,29.18414,Asia,343.19876099,7511.85283373801,3.3749004891356407,0.04568763107932443,
Malaysia,MYS,2012,2204.287,24.051357,29.660216,Asia,371.79330444,7702.292787397,3.494233186239814,0.0482704714949752,
Malaysia,MYS,2013,2170.1194,24.076591,30.134806,Asia,382.19186401,7828.36841491303,3.60734456127761,0.04882139467043031,
Malaysia,MYS,2014,2180.2659,23.687654,30.606454,Asia,415.65353394,7915.03063239975,3.630305199196002,0.05251445676515069,
Malaysia,MYS,2015,2169.2876,23.080912,31.068834,Asia,370.71954346,7055.8904494379,3.2526302411159773,0.05254043357341708,
Malaysia,MYS,2016,2190.468,23.226147,31.526414,Asia,353.64028931,6983.02783924723,3.187915933602879,0.05064282965082986,
Malaysia,MYS,2017,2197.058,23.654076,31.975812,Asia,370.71844482,7170.64464294501,3.2637484504027703,0.051699458455905935,
Malaysia,MYS,2018,2197.058,24.144674,32.39927,Asia,416.32000732,7789.89893030596,3.5456045904595874,0.0534435698132541,
Malaysia,MYS,2019,2197.058,24.75438,32.804024,Asia,427.46286011,7991.16577306976,3.637212023109886,0.05349192749205009,27.486546
Malaysia,MYS,2019,2197.058,24.75438,32.804024,Asia,427.46286011,7991.16577306976,3.637212023109886,0.05349192749205009,
Mexico,MEX,2000,2174.0,17.833534,97.873448,North America,321.80123901,5961.28193482817,2.7420800068206854,0.053981885528666194,
Mexico,MEX,2001,2146.0,17.659796,99.394288,North America,366.98074341,6320.77602844953,2.9453755957360346,0.05805944424517435,
Mexico,MEX,2002,2196.0,16.67666,100.91708,North America,388.0279541,6325.49150829769,2.880460613978912,0.06134352620519534,
Mexico,MEX,2003,2143.0,16.991592,102.429344,North America,414.04000854,5763.58557353589,2.689493968052212,0.07183722758296646,
Mexico,MEX,2004,2123.0,17.613306,103.945816,North America,448.06021118,6062.29607856631,2.85553277370057,0.07390932501039492,
Mexico,MEX,2005,2105.0,18.715185,105.4424,North America,485.67388916,6566.570894356,3.1195111137083136,0.07396156943610234,
Mexico,MEX,2006,2067.0,19.174133,106.886792,North America,516.06396484,7220.33191055775,3.493145578402395,0.07147371772278202,
Mexico,MEX,2007,2045.0,19.612604,108.302976,North America,560.4942627,7701.67780848933,3.7661016178431934,0.07277560508726863,
Mexico,MEX,2008,2105.0,19.282133,109.684496,North America,576.71539307,7917.97854764146,3.7615099988795535,0.07283619039884708,
Mexico,MEX,2009,1973.0,19.709696,111.049424,North America,496.81427002,6354.7329092363,3.220847901285504,0.07818019688882663,
Mexico,MEX,2010,2150.0,19.41408,112.5324,North America,539.26550293,7437.90350946406,3.4594900044018884,0.07250235261103258,
Mexico,MEX,2011,2121.0,21.060549,114.15048,North America,570.73046875,7971.21475436343,3.758234207620665,0.07159893270189252,
Mexico,MEX,2012,2120.0,21.422895,115.755912,North America,587.82843018,7974.71190618185,3.7616565595197407,0.07371155686819561,
Mexico,MEX,2013,2136.0,21.144402,117.29068,North America,631.21337891,8347.45246470131,3.9079833636242087,0.07561748708114222,
Mexico,MEX,2014,2134.0,21.27103,118.755888,North America,615.10314941,8664.84578600377,4.060377594191083,0.07098835508458434,
Mexico,MEX,2015,2140.0,20.835148,120.149896,North America,558.1651001,7746.14742826236,3.6196950599356823,0.07205712326923906,
Mexico,MEX,2016,2146.0,21.068047,121.519224,North America,492.87402344,7000.85356550077,3.2622803194318593,0.07040199010429449,
Mexico,MEX,2017,2148.0,21.020313,122.839256,North America,514.88970947,7406.88558415976,3.4482707561265173,0.06951500784231558,
Mexico,MEX,2018,2149.0,20.987122,124.013864,North America,530.64788818,7652.46992123631,3.5609445887558446,0.0693433484406653,
Mexico,MEX,2019,2137.0,20.339481,125.085312,North America,552.70422363,7909.23316728281,3.701091795640061,0.069880886293289,26.22351
Mexico,MEX,2019,2137.0,20.339481,125.085312,North America,552.70422363,7909.23316728281,3.701091795640061,0.069880886293289,
Myanmar,MMR,2000,2444.775,1.132055,45.53834,Asia,4.44784451,133.533262561991,0.054619857680969004,0.03330888817260156,
Myanmar,MMR,2001,2444.7783,1.1956207,46.014828,Asia,4.6025033,107.901529380776,0.044135506839526516,0.04265466232418383,
Myanmar,MMR,2002,2444.7878,1.331625,46.480236,Asia,7.04405165,99.2355884828147,0.040590675592709805,0.07098311964179933,
Myanmar,MMR,2003,2444.793,1.4841847,46.924296,Asia,6.53878021,122.475003923051,0.05009626742347961,0.0533886915742269,
Myanmar,MMR,2004,2444.7822,1.6281185,47.338444,Asia,6.97521496,149.765722864395,0.06125933134836919,0.046574174828479885,
Myanmar,MMR,2005,2444.7424,1.8151124,47.724472,Asia,7.60666847,156.720524844644,0.06410512814955227,0.04853651732943365,
Myanmar,MMR,2006,2444.4126,2.0273707,48.088276,Asia,8.42073154,182.719999752359,0.07475006459726112,0.0460854397516016,
Myanmar,MMR,2007,2444.0632,2.3407452,48.445652,Asia,9.84823227,250.477757827061,0.10248415745839183,0.03931779154937813,
Myanmar,MMR,2008,2443.6855,2.6477537,48.72948,Asia,14.60595131,377.360971094154,0.15442288751729877,0.038705516544676584,
Myanmar,MMR,2009,2443.2664,3.1216426,49.015836,Asia,18.56753159,509.457249012446,0.20851481811907455,0.036445710854035564,
Myanmar,MMR,2010,2442.7847,3.7181845,49.390988,Asia,20.08252716,665.026901717453,0.272241307929206,0.03019806733853358,
Myanmar,MMR,2011,2443.0708,4.0852246,49.794528,Asia,27.19900322,959.92341949751,0.392916742117138,0.028334555306753356,
Myanmar,MMR,2012,2443.351,3.299412,50.218196,Asia,36.97321701,1032.00188996458,0.4223715258121244,0.03582669505699159,
Myanmar,MMR,2013,2443.6084,4.6283817,50.648336,Asia,37.39878464,1060.42506163053,0.4339586742419653,0.035267729887951633,
Myanmar,MMR,2014,2443.8052,4.8591337,51.072436,Asia,53.86577988,1065.46013682171,0.4359840697702542,0.05055635402811292,
Myanmar,MMR,2015,2445.9854,4.738345,51.483956,Asia,63.13535309,1062.99418110719,0.434587296026865,0.05939388400436933,
Myanmar,MMR,2016,2445.278,4.711011,51.892352,Asia,59.22293091,1010.1614131976,0.4131069813729155,0.058627195749374035,
Myanmar,MMR,2017,2447.0576,4.7354836,52.288344,Asia,59.07003021,1021.22763212707,0.4173288083317164,0.057842177739516935,
Myanmar,MMR,2018,2447.0576,4.774512,52.666016,Asia,60.37779236,1122.63807285746,0.4587705956972406,0.05378206371205629,
Myanmar,MMR,2019,2447.0576,5.147914,53.040212,Asia,61.15328217,1141.33522070063,0.46641126089579177,0.053580474045530554,56.626648
Myanmar,MMR,2019,2447.0576,5.147914,53.040212,Asia,61.15328217,1141.33522070063,0.46641126089579177,0.053580474045530554,
Netherlands,NLD,2000,1464.0614,56.511986,15.899138,Europe,2028.18139648,21979.6297414795,15.012778659064095,0.0922755032880494,
Netherlands,NLD,2001,1454.0769,56.631924,15.98163,Europe,2175.73046875,21894.7603027321,15.057498198844984,0.0993721985839007,
Netherlands,NLD,2002,1436.3766,57.185432,16.057042,Europe,2544.8137207,23744.0783192058,16.530538244082923,0.10717677420401635,
Netherlands,NLD,2003,1427.8278,57.887104,16.127574,Europe,3244.35644531,29386.4056831828,20.581197314678143,0.1104033096217233,
Netherlands,NLD,2004,1447.8953,58.761932,16.196036,Europe,3689.46435547,33160.5048913471,22.902557174781283,0.11126080159390846,
Netherlands,NLD,2005,1433.6118,66.80439,16.261834,Europe,3823.48095703,34410.375700322,24.002575662618014,0.11111418806724103,
Netherlands,NLD,2006,1430.4471,67.05721,16.325679,Europe,4080.21972656,37261.5560173229,26.048887803906137,0.10950212934379619,
Netherlands,NLD,2007,1429.172,69.592285,16.391232,Europe,4696.14160156,42859.0832777036,29.988751023462253,0.10957167634994783,
Netherlands,NLD,2008,1428.5663,71.34044,16.460775,Europe,5382.44580078,45441.8743143044,31.809426215853193,0.11844682645684115,
Netherlands,NLD,2009,1420.0471,66.42687,16.5362,Europe,5282.74316406,41457.6313790763,29.19454670135681,0.1274251081967554,
Netherlands,NLD,2010,1419.6334,67.39713,16.617121,Europe,5191.69384766,41485.0726901309,29.222384236754998,0.12514607088768773,
Netherlands,NLD,2011,1420.1803,68.47871,16.70147,Europe,5562.12109375,44453.5741881967,31.301359544416083,0.12512202213937734,
Netherlands,NLD,2012,1410.5098,70.78001,16.785296,Europe,5284.64990234,40527.2150841315,28.732317268643932,0.13039755856328786,
Netherlands,NLD,2013,1414.699,74.74744,16.867352,Europe,5532.7265625,42399.3139489119,29.97055483103607,0.13049094542346923,
Netherlands,NLD,2014,1425.5953,70.81941,16.95408,Europe,5601.88574219,43058.0804561337,30.203579133666967,0.13010068453694856,
Netherlands,NLD,2015,1425.8136,69.6892,17.04111,Europe,4676.56201172,36999.5324402407,25.949768216715494,0.12639516510845877,
Netherlands,NLD,2016,1437.3094,68.148186,17.124512,Europe,4753.67431641,37170.1437638577,25.860920247135166,0.12788958650819704,
Netherlands,NLD,2017,1436.7656,70.61846,17.207204,Europe,4934.57519531,40003.3018192981,27.8426082997102,0.12335419755100059,
Netherlands,NLD,2018,1436.4033,70.12136,17.286042,Europe,5330.66064453,43940.0423962751,30.59032403801572,0.12131669324428992,
Netherlands,NLD,2019,1439.7316,69.77961,17.36326,Europe,5340.61279297,42706.659125801,29.66293101144755,0.12505339687747893,12.136645
Netherlands,NLD,2019,1439.7316,69.77961,17.36326,Europe,5340.61279297,42706.659125801,29.66293101144755,0.12505339687747893,
New Zealand,NZL,2000,1836.3623,34.19455,3.855266,Oceania,1054.91210938,10713.4770884593,5.83407592742418,0.09846589493492876,
New Zealand,NZL,2001,1820.9353,34.61917,3.889587,Oceania,1054.32800293,11055.3456561107,6.071245725265856,0.09536816267225745,
New Zealand,NZL,2002,1820.7598,34.656883,3.948582,Oceania,1250.92883301,13539.7735759125,7.436331566586928,0.09238919882939732,
New Zealand,NZL,2003,1818.1693,35.050877,4.019944,Oceania,1611.79040527,17792.4675275219,9.78592451622734,0.09058835727966547,
New Zealand,NZL,2004,1832.7631,33.844494,4.081415,Oceania,1983.18713379,20395.3059234066,11.128173588505028,0.09723743008502768,
New Zealand,NZL,2005,1812.7422,34.581734,4.132782,Oceania,2296.60742188,21955.7866345998,12.1119189670764,0.10460146384647453,
New Zealand,NZL,2006,1796.3708,34.55735,4.179986,Oceania,2305.14648438,20882.7727176384,11.624978939558805,0.11038507747742635,
New Zealand,NZL,2007,1777.8048,36.66018,4.221495,Oceania,2706.79956055,25405.1507435272,14.290180082496796,0.1065453060238049,
New Zealand,NZL,2008,1759.5819,37.040737,4.260235,Oceania,2851.11914063,23867.8512093171,13.564501436004258,0.11945437046787989,
New Zealand,NZL,2009,1741.7538,38.593353,4.302884,Oceania,2713.81420898,22466.3564739316,12.89869812480478,0.12079458510012167,
New Zealand,NZL,2010,1759.7902,39.632904,4.346345,Oceania,3233.77856445,26700.6366227867,15.172624908802595,0.1211124142894124,
New Zealand,NZL,2011,1746.3176,41.13166,4.381274,Oceania,3656.73071289,30794.5308919345,17.633980721453245,0.11874610870749606,
New Zealand,NZL,2012,1739.5579,41.361797,4.410285,Oceania,3856.1730957,32281.4096926345,18.5572493405563,0.11945491638736722,
New Zealand,NZL,2013,1756.7349,41.392303,4.450641,Oceania,4014.97460938,35087.2242448396,19.972976141613398,0.11442839084002196,
New Zealand,NZL,2014,1756.5542,41.358177,4.514198,Oceania,4192.74365234,36328.5976323359,20.681740211794146,0.1154116570854929,
New Zealand,NZL,2015,1750.8633,41.29625,4.590591,Oceania,3600.95629883,31702.7303721894,18.106913527851887,0.11358505266123288,
New Zealand,NZL,2016,1764.1296,42.350384,4.668088,Oceania,3739.40136719,33030.9836762186,18.72367181879302,0.1132089011894086,
New Zealand,NZL,2017,1752.575,42.7376,4.746253,Oceania,3903.68041992,35289.2609393288,20.135663774348487,0.11061950055093014,
New Zealand,NZL,2018,1769.085,42.714916,4.838528,Oceania,3957.86132813,35119.8838560372,19.85200476858783,0.11269574080466764,
New Zealand,NZL,2019,1778.9844,44.547375,4.959033,Oceania,4081.59082031,35420.775325485,19.91067224956273,0.11523154936061841,12.19959
New Zealand,NZL,2019,1778.9844,44.547375,4.959033,Oceania,4081.59082031,35420.775325485,19.91067224956273,0.11523154936061841,
Norway,NOR,2000,1456.4656,74.944664,4.491204,Europe,2948.93164063,27940.5096356811,19.183775872002126,0.10554323020880411,
Norway,NOR,2001,1423.9829,77.07967,4.514019,Europe,3099.00341797,29556.1852747223,20.755997333059476,0.10485126511303876,
Norway,NOR,2002,1406.8015,75.60525,4.538435,Europe,3889.95947266,33279.7886065565,23.656349958794117,0.116886543921545,
Norway,NOR,2003,1389.4231,83.69843,4.565167,Europe,4632.56835938,39178.4032384882,28.19760463064721,0.11824290875716557,
Norway,NOR,2004,1404.9695,88.14824,4.592284,Europe,5097.34423828,44745.8368939184,31.848262110969955,0.1139177316174592,
Norway,NOR,2005,1406.3848,108.196556,4.623691,Europe,5584.68945313,52495.2527311086,37.326379473888366,0.10638465694671324,
Norway,NOR,2006,1399.6655,114.72537,4.661081,Europe,5892.98730469,57640.6815408474,41.18175488418297,0.10223660003939927,
Norway,NOR,2007,1405.2314,111.84552,4.709582,Europe,6895.56054688,66289.581049112,47.173427130301825,0.10402178498867388,
Norway,NOR,2008,1406.7863,123.31775,4.768654,Europe,7768.05029297,72925.9561600789,51.83868805097043,0.10651969068349881,
Norway,NOR,2009,1387.0841,106.1077,4.829195,Europe,7301.95996094,62013.7876489507,44.70802285813146,0.11774736292959767,
Norway,NOR,2010,1395.3671,114.91975,4.889747,Europe,7859.51611328,69298.7699030136,49.66346841846393,0.11341494407880122,
Norway,NOR,2011,1400.1548,124.166626,4.953565,Europe,8900.37207031,77792.2462862535,55.55974688388277,0.11441207183501483,
Norway,NOR,2012,1396.2837,129.02542,5.019058,Europe,8970.12011719,79207.1416976655,56.72711190259222,0.11324888040309601,
Norway,NOR,2013,1386.7217,125.781,5.080667,Europe,9241.265625,81275.5747020368,58.60986721563295,0.11370286410006043,
Norway,NOR,2014,1389.3838,116.55276,5.137926,Europe,9118.31738281,78188.0489406389,56.275342306883736,0.1166203467966404,
Norway,NOR,2015,1391.9468,97.47578,5.190357,Europe,7565.54980469,61241.2873348176,43.99685917221664,0.12353675329076153,
Norway,NOR,2016,1394.4751,93.00969,5.236591,Europe,7496.76855469,58475.3238826672,41.93357334431228,0.12820396804868547,
Norway,NOR,2017,1380.779,96.84903,5.277396,Europe,7815.78662109,61772.5777083249,44.73748348455828,0.12652518173993393,
Norway,NOR,2018,1382.5215,103.562225,5.312321,Europe,8271.85839844,66488.2633815305,48.09202850120631,0.12441080542250717,
Norway,NOR,2019,1384.0732,100.325645,5.348285,Europe,8007.35546875,60649.0231328457,43.81923089967041,0.13202777316315017,12.482959
Norway,NOR,2019,1384.0732,100.325645,5.348285,Europe,8007.35546875,60649.0231328457,43.81923089967041,0.13202777316315017,
Pakistan,PAK,2000,2186.4368,5.16124,154.36992,Asia,15.40822124,462.756749382336,0.21164881115353346,0.03329658888944592,
Pakistan,PAK,2001,2178.3562,5.00235,159.217728,Asia,13.39869976,434.264567069612,0.1993542502689009,0.03085377158540362,
Pakistan,PAK,2002,2169.9292,5.0142965,163.2628,Asia,14.95687008,424.161883719849,0.19547268349577904,0.03526217383992648,
Pakistan,PAK,2003,2183.7307,4.9974833,166.876672,Asia,14.33882618,481.484665286587,0.2204871989419698,0.029780442065512745,
Pakistan,PAK,2004,2176.87,5.2737136,170.648624,Asia,15.53970432,556.178592946593,0.25549462896111985,0.0279401338294446,
Pakistan,PAK,2005,2164.001,5.555181,174.372096,Asia,19.6673584,605.076924236818,0.2796102794022821,0.03250389762393665,
Pakistan,PAK,2006,2131.4966,5.891027,178.069984,Asia,24.65777876,679.032976340285,0.31857098732425143,0.036313079952163034,
Pakistan,PAK,2007,2135.8044,6.230948,181.924528,Asia,26.51110383,740.694636827957,0.34679890950124315,0.03579221788824401,
Pakistan,PAK,2008,2128.708,6.432141,185.931952,Asia,24.80974933,813.749842471209,0.3822740565973393,0.030488177121678256,
Pakistan,PAK,2009,2109.1353,6.6205926,190.123232,Asia,23.664251,795.916127650151,0.3773660834609098,0.029732091332118026,
Pakistan,PAK,2010,2127.9233,6.673804,194.454496,Asia,24.20984124,828.423918287557,0.3893109861091126,0.02922397664476467,
Pakistan,PAK,2011,2114.8743,7.190615,198.602736,Asia,25.67299627,988.140220440294,0.46723354690172086,0.0259811267054393,
Pakistan,PAK,2012,2101.5022,7.303584,202.205856,Asia,26.28877595,1019.40479038932,0.48508385591474523,0.025788358263413767,
Pakistan,PAK,2013,2088.753,7.2498655,205.337552,Asia,28.99807867,1038.07530867258,0.4969832759893486,0.027934465281792293,
Pakistan,PAK,2014,2058.524,7.532263,208.251632,Asia,33.04523914,1086.0981552576,0.5276101494360037,0.030425647055962776,
Pakistan,PAK,2015,2026.9777,7.966741,210.969296,Asia,35.01220293,1194.18824240257,0.589147202952736,0.029318830722666854,
